"NOM","SIGLE"
"SANCEY-RICHARD","SNC-RCHRD"
"SANCH","SNCH"
"SANCHE","SNCH"
"SANCHES","SNCHS"
"SANCHES TAVARES","SNCHS TVRS"
"SANCHETTE","SNCHTT"
"SANCHEZ","SNCHZ"
"SANCHEZ-GARCIA","SNCHZ-GRC"
"SANCHEZ-LOPEZ","SNCHZ-LPZ"
"SANCHEZ-MARTINEZ","SNCHZ-MRTNZ"
"SANCHEZ-PEREZ","SNCHZ-PRZ"
"SANCHEZ-SANCHEZ","SNCHZ-SNCHZ"
"SANCHIARELLI","SNCHRLL"
"SANCHIS","SNCHS"
"SANCHIZ","SNCHZ"
"SANCHO","SNCH"
"SANCHON","SNCHN"
"SANCHOT","SNCHT"
"SANCHOU","SNCH"
"SANCI","SNC"
"SANCIAUME","SNCM"
"SANCIER","SNCR"
"SANCIET","SNCT"
"SANCLEMENTE","SNCLMNT"
"SANCOUEZE","SNCZ"
"SANCTORUM","SNCTRM"
"SANCTOT","SNCTT"
"SANCTUS","SNCTS"
"SANCTUSSY","SNCTSS"
"SANCY","SNC"
"SAND","SND"
"SANDA","SND"
"SANDALO","SNDL"
"SANDAMIANI","SNDMN"
"SANDANASSAMY","SNDNSSM"
"SANDANCE","SNDNC"
"SANDANOM","SNDNM"
"SANDANON","SNDNN"
"SANDARAN","SNDRN"
"SANDARNAUD","SNDRND"
"SANDAROM","SNDRM"
"SANDAYE","SND"
"SANDBERG","SNDBRG"
"SANDEAU","SND"
"SANDECKI","SNDCK"
"SANDEI","SND"
"SANDEL","SNDL"
"SANDELION","SNDLN"
"SANDELIS","SNDLS"
"SANDEMOY","SNDM"
"SANDENON SETEYEN","SNDNN STN"
"SANDER","SNDR"
"SANDERE","SNDR"
"SANDERRE","SNDRR"
"SANDERS","SNDRS"
"SANDERSON","SNDRSN"
"SANDEVOIR","SNDVR"
"SANDEYRON","SNDRN"
"SANDID","SNDD"
"SANDIE","SND"
"SANDIER","SNDR"
"SANDILHON","SNDLHN"
"SANDILLON","SNDLLN"
"SANDJAK","SNDJK"
"SANDJIAN","SNDJN"
"SANDJIVY","SNDJV"
"SANDLER","SNDLR"
"SANDMANN","SNDMNN"
"SANDMEIER","SNDMR"
"SANDMEYER","SNDMR"
"SANDNER","SNDNR"
"SANDON","SNDN"
"SANDONA","SNDN"
"SANDONATO","SNDNT"
"SANDONNAT","SNDNNT"
"SANDOR","SNDR"
"SANDOT","SNDT"
"SANDOU","SND"
"SANDOULY","SNDL"
"SANDOVAL","SNDVL"
"SANDOZ","SNDZ"
"SANDRA","SNDR"
"SANDRAGNE","SNDRGN"
"SANDRAL","SNDRL"
"SANDRARD","SNDRRD"
"SANDRART","SNDRRT"
"SANDRAS","SNDRS"
"SANDRAT","SNDRT"
"SANDRAY","SNDR"
"SANDRAZ","SNDRZ"
"SANDRE","SNDR"
"SANDRES","SNDRS"
"SANDRESCHI","SNDRSCH"
"SANDRET","SNDRT"
"SANDRETTI","SNDRTT"
"SANDRETTO","SNDRTT"
"SANDRI","SNDR"
"SANDRIER","SNDRR"
"SANDRIN","SNDRN"
"SANDRINI","SNDRN"
"SANDRO","SNDR"
"SANDROCK","SNDRCK"
"SANDROLINI","SNDRLN"
"SANDRON","SNDRN"
"SANDRONE","SNDRN"
"SANDRONI","SNDRN"
"SANDT","SNDT"
"SANDY","SND"
"SANDYCK","SNDCK"
"SANE","SN"
"SANEGRE","SNGR"
"SANEJOUAND","SNJND"
"SANEL","SNL"
"SANER","SNR"
"SANEROT","SNRT"
"SANES","SNS"
"SANFAUTE","SNFT"
"SANFILIPPO","SNFLPP"
"SANFINS","SNFNS"
"SANFOURCHE","SNFRCH"
"SANFRATELLO","SNFRTLL"
"SANG","SNG"
"SANGA","SNG"
"SANGALA","SNGL"
"SANGALETTI","SNGLTT"
"SANGALLI","SNGLL"
"SANGAMALOM","SNGMLM"
"SANGAN","SNGN"
"SANGANI","SNGN"
"SANGARAMA","SNGRM"
"SANGARE","SNGR"
"SANGARIA","SNGR"
"SANGARIN","SNGRN"
"SANGARLINGOM","SNGRLNGM"
"SANGAY","SNG"
"SANGAYRAC","SNGRC"
"SANGELLE","SNGLL"
"SANGELY","SNGL"
"SANGENIS","SNGNS"
"SANGER","SNGR"
"SANGERMA","SNGRM"
"SANGES","SNGS"
"SANGIARDI","SNGRD"
"SANGIORGIO","SNGRG"
"SANGIOVANNI","SNGVNN"
"SANGLA","SNGL"
"SANGLADE","SNGLD"
"SANGLAN","SNGLN"
"SANGLAR","SNGLR"
"SANGLARD","SNGLRD"
"SANGLE","SNGL"
"SANGLEBOEUF","SNGLBF"
"SANGLERAT","SNGLRT"
"SANGLIER","SNGLR"
"SANGNIER","SNGNR"
"SANGO","SNG"
"SANGOI","SNG"
"SANGORRIN","SNGRRN"
"SANGOUARD","SNGRD"
"SANGOUEZE","SNGZ"
"SANGOY","SNG"
"SANGRADO","SNGRD"
"SANGRADOR","SNGRDR"
"SANGRELET","SNGRLT"
"SANGRIGOLI","SNGRGL"
"SANGUE","SNG"
"SANGUEDOLCE","SNGDLC"
"SANGUESA","SNGS"
"SANGUIGNI","SNGGN"
"SANGUIGNOL","SNGGNL"
"SANGUILLON","SNGLLN"
"SANGUIN","SNGN"
"SANGUINE","SNGN"
"SANGUINEDE","SNGND"
"SANGUINET","SNGNT"
"SANGUINETTE","SNGNTT"
"SANGUINETTI","SNGNTT"
"SANGUY","SNG"
"SANGY","SNG"
"SANH","SNH"
"SANHADJI","SNHDJ"
"SANHAJI","SNHJ"
"SANHARD","SNHRD"
"SANHES","SNHS"
"SANHET","SNHT"
"SANI","SN"
"SANIAL","SNL"
"SANIARD","SNRD"
"SANIEL","SNL"
"SANIER","SNR"
"SANIERES","SNRS"
"SANIEZ","SNZ"
"SANIKA","SNK"
"SANINI","SNN"
"SANINO","SNN"
"SANIS","SNS"
"SANITAS","SNTS"
"SANJOSE","SNJS"
"SANJOU","SNJ"
"SANJUAN","SNJN"
"SANJULLIAN","SNJLLN"
"SANKARE","SNKR"
"SANKHARE","SNKHR"
"SANLAVILLE","SNLVLL"
"SANLI","SNL"
"SANLIARD","SNLRD"
"SANLIAS","SNLS"
"SANLIS","SNLS"
"SANLOUP","SNLP"
"SANMARTI","SNMRT"
"SANMARTIN","SNMRTN"
"SANMARTINO","SNMRTN"
"SANMARTY","SNMRT"
"SANNA","SNN"
"SANNAC","SNNC"
"SANNAJUST","SNNJST"
"SANNE","SNN"
"SANNER","SNNR"
"SANNET","SNNT"
"SANNIA","SNN"
"SANNICOLO","SNNCL"
"SANNIE","SNN"
"SANNIER","SNNR"
"SANNIEZ","SNNZ"
"SANNINI","SNNN"
"SANNINO","SNNN"
"SANNOM","SNNM"
"SANNOU","SNN"
"SANO","SN"
"SANOGO","SNG"
"SANOKHO","SNKH"
"SANOKO","SNK"
"SANON","SNN"
"SANONER","SNNR"
"SANOU","SN"
"SANOUILLER","SNLLR"
"SANOUILLET","SNLLT"
"SANPEUR","SNPR"
"SANQUER","SNQR"
"SANREY","SNR"
"SANROMA","SNRM"
"SANROMAN","SNRMN"
"SANS","SNS"
"SANS-NAHORT","SNS-NHRT"
"SANSA","SNS"
"SANSAC","SNSC"
"SANSALONE","SNSLN"
"SANSALONI","SNSLN"
"SANSANO","SNSN"
"SANSARLAT","SNSRLT"
"SANSARRICQ","SNSRRCQ"
"SANSAS","SNSS"
"SANSAT","SNST"
"SANSAULT","SNSLT"
"SANSBERRO","SNSBRR"
"SANSE","SNS"
"SANSEAU","SNS"
"SANSEBASTIAN","SNSBSTN"
"SANSEGOLO","SNSGL"
"SANSEIGNE","SNSGN"
"SANSELME","SNSLM"
"SANSEN","SNSN"
"SANSENACQ","SNSNCQ"
"SANSEOU","SNS"
"SANSEVERINO","SNSVRN"
"SANSGUILHEM","SNSGLHM"
"SANSICO","SNSC"
"SANSIER","SNSR"
"SANSIG","SNSG"
"SANSINENA","SNSNN"
"SANSIQUET","SNSQT"
"SANSIQUIER","SNSQR"
"SANSO","SNS"
"SANSOE","SNS"
"SANSOIN","SNSN"
"SANSOIS","SNSS"
"SANSOIT","SNST"
"SANSON","SNSN"
"SANSONE","SNSN"
"SANSONETTI","SNSNTT"
"SANSONETTO","SNSNTT"
"SANSONI","SNSN"
"SANSONNENS","SNSNNNS"
"SANSONNET","SNSNNT"
"SANSONNETTI","SNSNNTT"
"SANSONNY","SNSNN"
"SANSORNY","SNSRN"
"SANSOT","SNST"
"SANSOUBE","SNSB"
"SANSOUCI","SNSC"
"SANSOUCY","SNSC"
"SANSOULET","SNSLT"
"SANSOULI","SNSL"
"SANSOUS","SNSS"
"SANSOVINI","SNSVN"
"SANSOZ","SNSZ"
"SANSPEUR","SNSPR"
"SANSPOIL","SNSPL"
"SANSSE","SNSS"
"SANSSOUCI","SNSSC"
"SANSSOUCY","SNSSC"
"SANSU","SNS"
"SANSUC","SNSC"
"SANSUS","SNSS"
"SANT","SNT"
"SANTA","SNT"
"SANTA MARIA","SNT MR"
"SANTA-CRUZ","SNT-CRZ"
"SANTA-MARIA","SNT-MR"
"SANTACANA","SNTCN"
"SANTACREU","SNTCR"
"SANTACROCE","SNTCRC"
"SANTACRUZ","SNTCRZ"
"SANTAELLA","SNTLL"
"SANTAFE","SNTF"
"SANTAGA","SNTG"
"SANTAGATA","SNTGT"
"SANTAILLER","SNTLLR"
"SANTAIS","SNTS"
"SANTAL","SNTL"
"SANTALIESTRA","SNTLSTR"
"SANTALLIER","SNTLLR"
"SANTALO","SNTL"
"SANTALUCIA","SNTLC"
"SANTAM","SNTM"
"SANTAMANS","SNTMNS"
"SANTAMARIA","SNTMR"
"SANTAMARIANOVA","SNTMRNV"
"SANTAMBIEN","SNTMBN"
"SANTAMBROGIO","SNTMBRG"
"SANTANA","SNTN"
"SANTANAC","SNTNC"
"SANTANACH","SNTNCH"
"SANTANDER","SNTNDR"
"SANTANDREA","SNTNDR"
"SANTANDREU","SNTNDR"
"SANTANGELI","SNTNGL"
"SANTANGELO","SNTNGL"
"SANTANIELLO","SNTNLL"
"SANTANTONIO","SNTNTN"
"SANTARELLA","SNTRLL"
"SANTARELLI","SNTRLL"
"SANTARINI","SNTRN"
"SANTARNECCHI","SNTRNCCH"
"SANTARONI","SNTRN"
"SANTAROSSA","SNTRSS"
"SANTATO","SNTT"
"SANTE","SNT"
"SANTEL","SNTL"
"SANTELLANI","SNTLLN"
"SANTELLI","SNTLL"
"SANTENAC","SNTNC"
"SANTENARD","SNTNRD"
"SANTENE","SNTN"
"SANTENS","SNTNS"
"SANTER","SNTR"
"SANTERAMO","SNTRM"
"SANTERNE","SNTRN"
"SANTERO","SNTR"
"SANTERRE","SNTRR"
"SANTESTEBAN","SNTSTBN"
"SANTGERMA","SNTGRM"
"SANTHOIRE","SNTHR"
"SANTHUNE","SNTHN"
"SANTI","SNT"
"SANTIAGO","SNTG"
"SANTIARD","SNTRD"
"SANTIER","SNTR"
"SANTIGNY","SNTGN"
"SANTILLI","SNTLL"
"SANTIMARIA","SNTMR"
"SANTIN","SNTN"
"SANTIN-JANIN","SNTN-JNN"
"SANTINA","SNTN"
"SANTINACCI","SNTNCC"
"SANTINELLI","SNTNLL"
"SANTINHO","SNTNH"
"SANTINI","SNTN"
"SANTINO","SNTN"
"SANTINON","SNTNN"
"SANTIQUET","SNTQT"
"SANTISE","SNTS"
"SANTISO","SNTS"
"SANTISTEBAN","SNTSTBN"
"SANTO","SNT"
"SANTOIRE","SNTR"
"SANTOLALLA","SNTLLL"
"SANTOLARIA","SNTLR"
"SANTOLI","SNTL"
"SANTOLINI","SNTLN"
"SANTON","SNTN"
"SANTONA","SNTN"
"SANTONAX","SNTNX"
"SANTONI","SNTN"
"SANTONJA","SNTNJ"
"SANTONNA","SNTNN"
"SANTOPIETRO","SNTPTR"
"SANTORI","SNTR"
"SANTORIELLO","SNTRLL"
"SANTORIN","SNTRN"
"SANTORO","SNTR"
"SANTORU","SNTR"
"SANTOS","SNTS"
"SANTOS DA SILVA","SNTS D SLV"
"SANTOS PEREIRA","SNTS PRR"
"SANTOS-COTTIN","SNTS-CTTN"
"SANTOSUOSSO","SNTSSS"
"SANTOT","SNTT"
"SANTOUCHI","SNTCH"
"SANTOUIL","SNTL"
"SANTOUL","SNTL"
"SANTOULANGUE","SNTLNG"
"SANTOURIAN","SNTRN"
"SANTOYO","SNT"
"SANTRAILLE","SNTRLL"
"SANTRAIN","SNTRN"
"SANTRAINE","SNTRN"
"SANTRAN","SNTRN"
"SANTRE","SNTR"
"SANTRISSE","SNTRSS"
"SANTROT","SNTRT"
"SANTSCHI","SNTSCH"
"SANTU","SNT"
"SANTUCCI","SNTCC"
"SANTUNE","SNTN"
"SANTURENNE","SNTRNN"
"SANTURETTE","SNTRTT"
"SANTUS","SNTS"
"SANTY","SNT"
"SANUDO","SND"
"SANUY","SN"
"SANVERS","SNVRS"
"SANVERT","SNVRT"
"SANVICENS","SNVCNS"
"SANVICENTE","SNVCNT"
"SANVIDO","SNVD"
"SANVITI","SNVT"
"SANVOISIN","SNVSN"
"SANY","SN"
"SANYAS","SNS"
"SANZ","SNZ"
"SANZAY","SNZ"
"SANZBERRO","SNZBRR"
"SANZEE","SNZ"
"SANZEY","SNZ"
"SANZO","SNZ"
"SAO","S"
"SAOLI","SL"
"SAORIN","SRN"
"SAORINE","SRN"
"SAOS","SS"
"SAOU","S"
"SAOUCHI","SCH"
"SAOUCI","SC"
"SAOUD","SD"
"SAOUDI","SD"
"SAOUDIN","SDN"
"SAOUL","SL"
"SAOULA","SL"
"SAOULI","SL"
"SAOUNERA","SNR"
"SAOUT","ST"
"SAOUTER","STR"
"SAOUTHI","STH"
"SAOUZANET","SZNT"
"SAP","SP"
"SAPA","SP"
"SAPAC","SPC"
"SAPALY","SPL"
"SAPANEL","SPNL"
"SAPARART","SPRRT"
"SAPART","SPRT"
"SAPE","SP"
"SAPEDE","SPD"
"SAPEL","SPL"
"SAPELIER","SPLR"
"SAPENA","SPN"
"SAPENE","SPN"
"SAPET","SPT"
"SAPEY","SP"
"SAPEY-TRIOMPHE","SP-TRMPH"
"SAPHARY","SPHR"
"SAPHIR","SPHR"
"SAPHO","SPH"
"SAPHORE","SPHR"
"SAPHORES","SPHRS"
"SAPHY","SPH"
"SAPIA","SP"
"SAPIEN","SPN"
"SAPIENCE","SPNC"
"SAPIENZA","SPNZ"
"SAPIN","SPN"
"SAPINA","SPN"
"SAPINART","SPNRT"
"SAPINHO","SPNH"
"SAPIR","SPR"
"SAPIRA","SPR"
"SAPIS","SPS"
"SAPLANA","SPLN"
"SAPOLIN","SPLN"
"SAPONE","SPN"
"SAPOR","SPR"
"SAPORI","SPR"
"SAPORITI","SPRT"
"SAPORITO","SPRT"
"SAPORTA","SPRT"
"SAPORTE","SPRT"
"SAPOTILLE","SPTLL"
"SAPPA","SPP"
"SAPPARRART","SPPRRRT"
"SAPPE","SPP"
"SAPPEI","SPP"
"SAPPEN","SPPN"
"SAPPEY","SPP"
"SAPPEZ","SPPZ"
"SAPPIA","SPP"
"SAPPIN","SPPN"
"SAPT","SPT"
"SAPTE","SPT"
"SAPY","SP"
"SAPYN","SPN"
"SAQUE","SQ"
"SAQUER","SQR"
"SAQUET","SQT"
"SAQUOITIER","SQTR"
"SAR","SR"
"SARA","SR"
"SARABANDO","SRBND"
"SARABEN","SRBN"
"SARABIA","SRB"
"SARAC","SRC"
"SARACCHI","SRCCH"
"SARACCO","SRCC"
"SARACENO","SRCN"
"SARACINO","SRCN"
"SARADIN","SRDN"
"SARADJIAN","SRDJN"
"SARAF","SRF"
"SARAFIAN","SRFN"
"SARAGA","SRG"
"SARAGAGLIA","SRGGL"
"SARAGONI","SRGN"
"SARAGOSA","SRGS"
"SARAGOSSA","SRGSS"
"SARAGOUSSI","SRGSS"
"SARAGUETA","SRGT"
"SARAH","SRH"
"SARAIDARIAN","SRDRN"
"SARAILLON","SRLLN"
"SARAIS","SRS"
"SARAIVA","SRV"
"SARALE","SRL"
"SARALIER","SRLR"
"SARAMAGO","SRMG"
"SARAMBOUNOU","SRMBN"
"SARAMITO","SRMT"
"SARAMON","SRMN"
"SARAN","SRN"
"SARANT","SRNT"
"SARAPATA","SRPT"
"SARAR","SRR"
"SARAS","SRS"
"SARASA","SRS"
"SARASIN","SRSN"
"SARASOLA","SRSL"
"SARASSAT","SRSST"
"SARAT","SRT"
"SARAUDY","SRD"
"SARAVELLI","SRVLL"
"SARAVIE","SRV"
"SARAZAIN","SRZN"
"SARAZI","SRZ"
"SARAZIN","SRZN"
"SARBACH","SRBCH"
"SARBACHER","SRBCHR"
"SARBONI","SRBN"
"SARCE","SRC"
"SARCEL","SRCL"
"SARCELET","SRCLT"
"SARCELLE","SRCLL"
"SARCEY","SRC"
"SARCHER","SRCHR"
"SARCHET","SRCHT"
"SARCIA","SRC"
"SARCIAT","SRCT"
"SARCIAUX","SRCX"
"SARCINELLA","SRCNLL"
"SARCIRON","SRCRN"
"SARCOS","SRCS"
"SARCOU","SRC"
"SARCY","SRC"
"SARD","SRD"
"SARDA","SRD"
"SARDABY","SRDB"
"SARDAIGNE","SRDGN"
"SARDAILLON","SRDLLN"
"SARDAIN","SRDN"
"SARDAINE","SRDN"
"SARDAIS","SRDS"
"SARDAN","SRDN"
"SARDANO","SRDN"
"SARDAT","SRDT"
"SARDE","SRD"
"SARDELLA","SRDLL"
"SARDELLI","SRDLL"
"SARDENNE","SRDNN"
"SARDET","SRDT"
"SARDI","SRD"
"SARDIER","SRDR"
"SARDIN","SRDN"
"SARDINA","SRDN"
"SARDINE","SRDN"
"SARDINHA","SRDNH"
"SARDINI","SRDN"
"SARDINOUX","SRDNX"
"SARDO","SRD"
"SARDOIS","SRDS"
"SARDON","SRDN"
"SARDOU","SRD"
"SARDOY","SRD"
"SARDU","SRD"
"SARDY","SRD"
"SARECZKI","SRCZK"
"SARELOT","SRLT"
"SARELS","SRLS"
"SARETE","SRT"
"SARETTA","SRTT"
"SARETTO","SRTT"
"SARFATI","SRFT"
"SARG","SRG"
"SARGALSKI","SRGLSK"
"SARGENT","SRGNT"
"SARGENTI","SRGNT"
"SARGENTINI","SRGNTN"
"SARGENTO","SRGNT"
"SARGENTON","SRGNTN"
"SARGERET","SRGRT"
"SARGERO","SRGR"
"SARGES","SRGS"
"SARGET","SRGT"
"SARGHAT","SRGHT"
"SARGHINI","SRGHN"
"SARGIACOMO","SRGCM"
"SARGIN","SRGN"
"SARGIS","SRGS"
"SARGNAC","SRGNC"
"SARGNON","SRGNN"
"SARGOS","SRGS"
"SARGOUSSE","SRGSS"
"SARGUEIL","SRGL"
"SARGUES","SRGS"
"SARGUET","SRGT"
"SARGUEUX","SRGX"
"SARHAN","SRHN"
"SARHANI","SRHN"
"SARHY","SRH"
"SARI","SR"
"SARIA","SR"
"SARIAK","SRK"
"SARIAN","SRN"
"SARIC","SRC"
"SARICA","SRC"
"SARIE","SR"
"SARIER","SRR"
"SARIGNAC","SRGNC"
"SARIKAYA","SRK"
"SARINI","SRN"
"SARIO","SR"
"SARIOGLU","SRGL"
"SARION","SRN"
"SARIS","SRS"
"SARITAS","SRTS"
"SARIVIERE","SRVR"
"SARJERO","SRJR"
"SARKIS","SRKS"
"SARKISSIAN","SRKSSN"
"SARLABOUS","SRLBS"
"SARLANDE","SRLND"
"SARLANDIE","SRLND"
"SARLANDIE DE LA ROBERTIE","SRLND D L RBRT"
"SARLANGE","SRLNG"
"SARLANGUE","SRLNG"
"SARLAT","SRLT"
"SARLES","SRLS"
"SARLET","SRLT"
"SARLI","SRL"
"SARLIEVE","SRLV"
"SARLIN","SRLN"
"SARLON","SRLN"
"SARLOTTE","SRLTT"
"SARLOUTTE","SRLTT"
"SARMAN","SRMN"
"SARMENTO","SRMNT"
"SARMEO","SRM"
"SARMET","SRMT"
"SARMEZAN","SRMZN"
"SARMIENTO","SRMNT"
"SARMIR","SRMR"
"SARMOUK","SRMK"
"SARNA","SRN"
"SARNECKI","SRNCK"
"SARNEL","SRNL"
"SARNELLI","SRNLL"
"SARNETTE","SRNTT"
"SARNIGUET","SRNGT"
"SARNIN","SRNN"
"SARNO","SRN"
"SARNON","SRNN"
"SARNOWSKI","SRNWSK"
"SARNY","SRN"
"SARO","SR"
"SAROCCHI","SRCCH"
"SAROGLIA","SRGL"
"SAROIBERRY","SRBRR"
"SAROLI","SRL"
"SARON","SRN"
"SAROS","SRS"
"SAROT","SRT"
"SAROTE","SRT"
"SAROTTE","SRTT"
"SAROUDA","SRD"
"SAROUILLE","SRLL"
"SAROUL","SRL"
"SARPAUX","SRPX"
"SARPEDON","SRPDN"
"SARPENTIER","SRPNTR"
"SARPI","SRP"
"SARPON","SRPN"
"SARPOULET","SRPLT"
"SARQUET","SRQT"
"SARR","SRR"
"SARRA","SRR"
"SARRA-GALLET","SRR-GLLT"
"SARRABAYROUSE","SRRBRS"
"SARRABERE","SRRBR"
"SARRABEZOLLES","SRRBZLLS"
"SARRACANIE","SRRCN"
"SARRADE","SRRD"
"SARRADE-LOUCHEUR","SRRD-LCHR"
"SARRADEL","SRRDL"
"SARRADET","SRRDT"
"SARRADIN","SRRDN"
"SARRADO","SRRD"
"SARRAF","SRRF"
"SARRAGOSSA","SRRGSS"
"SARRAGOT","SRRGT"
"SARRAHY","SRRH"
"SARRAI","SRR"
"SARRAIL","SRRL"
"SARRAILH","SRRLH"
"SARRAILHA","SRRLH"
"SARRAILLE","SRRLL"
"SARRAILLON","SRRLLN"
"SARRAIRE","SRRR"
"SARRALIE","SRRL"
"SARRAMAGNA","SRRMGN"
"SARRAMAGNAN","SRRMGNN"
"SARRAMAIGNA","SRRMGN"
"SARRAMEA","SRRM"
"SARRAMIA","SRRM"
"SARRAMIAC","SRRMC"
"SARRAMONA","SRRMN"
"SARRAN","SRRN"
"SARRAND","SRRND"
"SARRANS","SRRNS"
"SARRANT","SRRNT"
"SARRAQUIGNE","SRRQGN"
"SARRAS","SRRS"
"SARRASIN","SRRSN"
"SARRASSAT","SRRSST"
"SARRAT","SRRT"
"SARRATIA","SRRT"
"SARRATO","SRRT"
"SARRAU","SRR"
"SARRAUD","SRRD"
"SARRAUDE","SRRD"
"SARRAUDIE","SRRD"
"SARRAULT","SRRLT"
"SARRAUSTE","SRRST"
"SARRAUSTE DE MENTHIERE","SRRST D MNTHR"
"SARRAUT","SRRT"
"SARRAUTE","SRRT"
"SARRAUTON","SRRTN"
"SARRAY","SRR"
"SARRAZAIN","SRRZN"
"SARRAZANAS","SRRZNS"
"SARRAZI","SRRZ"
"SARRAZIN","SRRZN"
"SARRAZIT","SRRZT"
"SARRAZY","SRRZ"
"SARRAZYN","SRRZN"
"SARRE","SRR"
"SARREAU","SRR"
"SARREBEYROUX","SRRBRX"
"SARREBOUBEE","SRRBB"
"SARRELABOUT","SRRLBT"
"SARRELANGUE","SRRLNG"
"SARREMEJANE","SRRMJN"
"SARREMEJEAN","SRRMJN"
"SARREMEJEANNE","SRRMJNN"
"SARREMIA","SRRM"
"SARRERE","SRRR"
"SARRES","SRRS"
"SARRET","SRRT"
"SARRETE","SRRT"
"SARRETTE","SRRTT"
"SARREY","SRR"
"SARRI","SRR"
"SARRIA","SRR"
"SARRIAS","SRRS"
"SARRIAU","SRR"
"SARRIBLE","SRRBL"
"SARRIEN","SRRN"
"SARRIEU","SRR"
"SARRIO","SRR"
"SARRION","SRRN"
"SARRIOT","SRRT"
"SARRITZU","SRRTZ"
"SARRO","SRR"
"SARROBERT","SRRBRT"
"SARROCA","SRRC"
"SARROCHE","SRRCH"
"SARROI","SRR"
"SARROLA","SRRL"
"SARRON","SRRN"
"SARROSQUY","SRRSQ"
"SARROSTE","SRRST"
"SARROT","SRRT"
"SARROTE","SRRT"
"SARROTTE","SRRTT"
"SARROU","SRR"
"SARROUI","SRR"
"SARROUILHE","SRRLH"
"SARROUL","SRRL"
"SARROUY","SRR"
"SARRUS","SRRS"
"SARRUT","SRRT"
"SARRY","SRR"
"SARSI","SRS"
"SARSIAT","SRST"
"SART","SRT"
"SARTARIN","SRTRN"
"SARTE","SRT"
"SARTEAUX","SRTX"
"SARTEEL","SRTL"
"SARTEGOU","SRTG"
"SARTEL","SRTL"
"SARTELET","SRTLT"
"SARTENA","SRTN"
"SARTER","SRTR"
"SARTEUR","SRTR"
"SARTHAL","SRTHL"
"SARTHE","SRTH"
"SARTHER","SRTHR"
"SARTHOU","SRTH"
"SARTHOU-GARRIS","SRTH-GRRS"
"SARTHOULET","SRTHLT"
"SARTI","SRT"
"SARTIAUX","SRTX"
"SARTIN","SRTN"
"SARTINI","SRTN"
"SARTIRANO","SRTRN"
"SARTO","SRT"
"SARTOLOU","SRTL"
"SARTON","SRTN"
"SARTON DU JONCHAY","SRTN D JNCH"
"SARTOR","SRTR"
"SARTORE","SRTR"
"SARTOREL","SRTRL"
"SARTORETTI","SRTRTT"
"SARTORI","SRTR"
"SARTORIO","SRTR"
"SARTORIS","SRTRS"
"SARTORIUS","SRTRS"
"SARTORY","SRTR"
"SARTOU","SRT"
"SARTOUT","SRTT"
"SARTRAL","SRTRL"
"SARTRAN","SRTRN"
"SARTRAND","SRTRND"
"SARTRE","SRTR"
"SARTRES","SRTRS"
"SARTRYS","SRTRS"
"SARTY","SRT"
"SARU","SR"
"SARVARIE","SRVR"
"SARWAR","SRWR"
"SARY","SR"
"SARZACQ","SRZCQ"
"SARZAUD","SRZD"
"SARZEAU","SRZ"
"SARZEAUD","SRZD"
"SARZI","SRZ"
"SARZI-SARTORI","SRZ-SRTR"
"SARZIER","SRZR"
"SARZOTTI","SRZTT"
"SARZYNSKI","SRZNSK"
"SAS","SS"
"SASAKI","SSK"
"SASAL","SSL"
"SASCO","SSC"
"SASIA","SS"
"SASIAS","SSS"
"SASIELA","SSL"
"SASMAYOUX","SSMX"
"SASORITH","SSRTH"
"SASPITURRY","SSPTRR"
"SASPORTAS","SSPRTS"
"SASPORTES","SSPRTS"
"SASS","SSS"
"SASSA","SSS"
"SASSANO","SSSN"
"SASSARD","SSSRD"
"SASSATELLI","SSSTLL"
"SASSE","SSS"
"SASSEIGNE","SSSGN"
"SASSELLA","SSSLL"
"SASSELLI","SSSLL"
"SASSERE","SSSR"
"SASSET","SSST"
"SASSETTI","SSSTT"
"SASSI","SSS"
"SASSIAT","SSST"
"SASSIER","SSSR"
"SASSIGNEUX","SSSGNX"
"SASSIGNOL","SSSGNL"
"SASSIN","SSSN"
"SASSINE","SSSN"
"SASSO","SSS"
"SASSOLAS","SSSLS"
"SASSOLAT","SSSLT"
"SASSOLI","SSSL"
"SASSON","SSSN"
"SASSONE","SSSN"
"SASSONIA","SSSN"
"SASSOON","SSSN"
"SASSOT","SSST"
"SASSOUBRE","SSSBR"
"SASSOULAS","SSSLS"
"SASSU","SSS"
"SASSUS","SSSS"
"SASSUS-BOURDA","SSSS-BRD"
"SASSY","SSS"
"SASTOURNE","SSTRN"
"SASTOURNE-ARREY","SSTRN-RR"
"SASTOURNE-HALETOU","SSTRN-HLT"
"SASTRE","SSTR"
"SASTRES","SSTRS"
"SAT","ST"
"SATABIN","STBN"
"SATAN","STN"
"SATCHE","STCH"
"SATEGNA","STGN"
"SATET","STT"
"SATEYA","ST"
"SATEYEN","STN"
"SATGE","STG"
"SATGER","STGR"
"SATH","STH"
"SATHICQ","STHCQ"
"SATI","ST"
"SATIAT","STT"
"SATICOUCHE","STCCH"
"SATIER","STR"
"SATILMIS","STLMS"
"SATIN","STN"
"SATINET","STNT"
"SATIS","STS"
"SATIZELLE","STZLL"
"SATO","ST"
"SATOLA","STL"
"SATONY","STN"
"SATORI","STR"
"SATORRES","STRRS"
"SATORY","STR"
"SATOS","STS"
"SATOUR","STR"
"SATOURI","STR"
"SATRAGNO","STRGN"
